image_id,class_id,x_min,y_min,x_max,y_max
20251027_165311_jpg.rf.3aeddf147c5ba57f2841f2177887bcd1.jpg,0,154,24,348,336
Screenshot-2025-10-24-145626_png.rf.8b2a1127e0b66e554a5f03b6517f8de6.jpg,0,77,41,487,588
IMG_5853_JPG.rf.f892d06372f439887eaf7bbcdb578053.jpg,0,100,150,265,250
20251028_165230_jpg.rf.41bc4a6c1b3400499390742b6f20cfc1.jpg,0,328,218,376,255
IMG_1323_jpg.rf.1392bb2c246f4da900710256e91d72a3.jpg,0,159,211,337,336
IMG_2187_jpg.rf.f2e5c2a817f93cdd5458ad2bb5b85608.jpg,0,114,206,397,524
20251027_165847_jpg.rf.7e69bcd84c1c2ffba95bad3d25d764f5.jpg,0,147,111,268,260
IMG_2870_jpg.rf.3fecedfebb9d9a2f563641a187d843bf.jpg,0,184,181,253,244
IMG_20251028_162422_jpg.rf.6cbbb764e2066662b7b704158b6309cc.jpg,0,395,117,475,160
IMG_2918_jpg.rf.a74b38ea61e1c2505f172bfcef0625f8.jpg,0,0,345,134,520
IMG_2918_jpg.rf.a74b38ea61e1c2505f172bfcef0625f8.jpg,0,103,220,172,304
IMG_2618_jpg.rf.2919d92dd7e2821f54c2afcc7c631e5d.jpg,0,212,298,316,447
IMG_2618_jpg.rf.2919d92dd7e2821f54c2afcc7c631e5d.jpg,0,202,202,261,268
IMG_1695_jpg.rf.67d805427ae6d8ed5f18900675933a04.jpg,0,58,112,148,210
20251029_124946_jpg.rf.f15d8316b62bd0781ce11111146909d2.jpg,0,186,135,402,282
20251028_163754_jpg.rf.48f70884562615ab0c1268ed9ab6ac6a.jpg,0,297,138,532,248
IMG_1806_jpg.rf.5717b6561d7ad45689ddb6e6a49d5b1c.jpg,0,118,126,252,227
IMG_2267_jpg.rf.89fb010fc15a5a0ee747fc06d357fedd.jpg,0,102,140,610,534
IMG_5793_JPG.rf.2a6d7499805b38f9f53a5f18f0e8d177.jpg,0,181,235,326,371
IMG_5793_JPG.rf.2a6d7499805b38f9f53a5f18f0e8d177.jpg,0,106,135,214,232
IMG_2271_jpg.rf.c8592bd1ae25c19c1dd690ce5ba4e2d8.jpg,0,94,119,554,525
20251029_122353_jpg.rf.4977b8e61b6f6cc7a86c204030635c8d.jpg,0,126,289,224,355
IMG_20251024_160527_jpg.rf.a593c3beb8b724967733ff19906684e7.jpg,0,42,137,207,339
IMG_2511_jpg.rf.5b7f9b6e5da1c731cbed5ad2e1d87a62.jpg,0,179,248,245,319
IMG_2247_jpg.rf.65b695ea0f776daf7df64ef9b782af65.jpg,0,111,286,296,465
573050886_3066071060243996_2430730590914171397_n_jpg.rf.b2c1e006b8214c9fdbc043160cdaceb6.jpg,0,75,32,555,444
IMG_2414_jpg.rf.0baee5669a4f5f789412667f0afb4e90.jpg,0,130,343,217,427
20251027_165424_jpg.rf.71a78d3c82749072ad208bad78814043.jpg,0,112,96,376,283
20251027_165424_jpg.rf.71a78d3c82749072ad208bad78814043.jpg,0,7,48,154,153
20251027_170208_jpg.rf.80bee25f96a47830575552714bdf0fc1.jpg,0,173,164,377,346
IMG_2571_jpg.rf.9c7e0b72b316387bc72a67e13ff50ebd.jpg,0,173,293,295,442
IMG_2294_jpg.rf.52aa17ea4c4ca94972a19271c0793f31.jpg,0,135,249,313,495
IMG_2294_jpg.rf.52aa17ea4c4ca94972a19271c0793f31.jpg,0,206,106,331,242
20251028_163639_jpg.rf.dfce95c28c3fc80383fc0b378499267e.jpg,0,97,178,429,425
IMG_1691_jpg.rf.f7baaf7a5b4c0985bddaa04dd5fde45f.jpg,0,121,123,268,268
IMG_2719_jpg.rf.9b71e0998cd6e5779511edb0e08b010b.jpg,0,171,299,270,424
IMG_2719_jpg.rf.9b71e0998cd6e5779511edb0e08b010b.jpg,0,179,129,216,164
IMG_1789_jpg.rf.b12387a6c0dc464e971651e08a79186a.jpg,0,217,112,278,187
IMG_2281_jpg.rf.3c6b8ce37a083d828c798b2dfc47c9cf.jpg,0,130,225,426,469
IMG_1234_jpg.rf.0c7d55f946e660323db4c26dbb357418.jpg,0,14,146,365,394
IMG_3346_jpg.rf.b0e689ceef2b4eb0e36d2940e64f0920.jpg,0,17,208,460,475
IMG_20251027_171107_jpg.rf.18a92560d0cc2dd6af692fd63465ad60.jpg,0,115,103,272,211
IMG_20251027_171107_jpg.rf.18a92560d0cc2dd6af692fd63465ad60.jpg,0,4,54,91,112
IMG_1702_jpg.rf.608df5827d531f240d0064f83e227d03.jpg,0,227,216,346,307
571350130_24817687687872289_2493987949746886401_n_jpg.rf.512d9cd9b4b938026ab5ccaf31e01ec4.jpg,0,71,99,527,417
IMG_2177_jpg.rf.2d0490a845c656d1d621de16c057f72d.jpg,0,246,268,411,470
IMG_3341_jpg.rf.e259475604216f65ee559ec509f5648b.jpg,0,77,229,320,405
20251027_165627_jpg.rf.f89913d1c0e1d0c00ae041d5b639bf9c.jpg,0,179,105,407,267
IMG_3279_jpg.rf.1ec82aa6aa1854a15da10cfc7ae02f74.jpg,0,210,344,310,403
20251022_151514_jpg.rf.6291031e92aa001d5e255df6366d347b.jpg,0,90,87,360,492
IMG_1372_jpg.rf.58d2d951844779ed1b1e52d8fbdb1a78.jpg,0,68,131,347,387
IMG_0885_jpg.rf.36e92399a903a97fa83e382be4e1eff2.jpg,0,174,172,437,364
IMG_2332_jpg.rf.210abe791b8ae472dda784b39573e75a.jpg,0,212,241,309,352
IMG_2332_jpg.rf.210abe791b8ae472dda784b39573e75a.jpg,0,134,151,195,220
20251029_124137_jpg.rf.1b059b9b0f963995f3ce54e8a4fe14b2.jpg,0,54,167,277,308
20251027_171255_jpg.rf.0131c309488d3a12eaa706bbf822dcac.jpg,0,132,76,245,194
20251027_164947-0-_jpg.rf.49cf1db27023bc4e865f9425c22924b1.jpg,0,160,97,347,363
IMG_5894_JPG.rf.fc68933daa69a1a20dceb703a82aaacb.jpg,0,300,146,396,215
IMG_5894_JPG.rf.fc68933daa69a1a20dceb703a82aaacb.jpg,0,195,149,266,206
IMG_5819_JPG.rf.09584d0c52b48a021260775011c4858e.jpg,0,189,225,287,304
20251028_165544_jpg.rf.1086447cbb63526357b350d0dd17d72a.jpg,0,251,143,474,274
20251028_165049_jpg.rf.0fceea3b6e9a14d8781d29bd11c50aac.jpg,0,227,176,367,244
IMG_2424_jpg.rf.70267cd590458eee1bff53506d88f375.jpg,0,132,197,275,367
IMG_2537_jpg.rf.c14246535407a40f5f9205c4b2baf506.jpg,0,189,228,279,355
IMG_20251027_171324_jpg.rf.227d218e98f4193a9f9156a41626d122.jpg,0,58,75,154,145
IMG_2428_jpg.rf.0ca59a944001a6b995cea6fc08ed6da5.jpg,0,200,273,322,449
IMG_5842_JPG.rf.a0d26dd980b0ec60c440573437ea6e50.jpg,0,348,183,429,244
z7166665946768_1f4a8f4de8bddf74394ad33e943e9253_jpg.rf.ed466125e8c67eaba2e08dd0886cbb63.jpg,0,124,258,449,491
20251022_152834_jpg.rf.20cc4eef7428c7fc2f8da3ca5259ab2b.jpg,0,144,63,480,356
IMG_1722_jpg.rf.937769de84bf14bd17b9b62db21dedea.jpg,0,146,65,229,177
IMG_1723_jpg.rf.484e80c502458490079b285c7234cb99.jpg,0,176,104,254,221
IMG_1723_jpg.rf.484e80c502458490079b285c7234cb99.jpg,0,102,51,179,156
IMG_20251024_160558_jpg.rf.73def709dbe41f2fe1c062308e45c1c5.jpg,0,48,63,230,335
20251029_124957_jpg.rf.57be73be9987cf8004abc9388951c695.jpg,0,181,121,379,260
IMG_5920_JPG.rf.a7daac50ddcb187c46192e9b69f62e51.jpg,0,218,262,317,335
IMG_5920_JPG.rf.a7daac50ddcb187c46192e9b69f62e51.jpg,0,336,215,396,261
IMG_20251027_170625_jpg.rf.cc2686cab45edb4961b85a48c15fc6be.jpg,0,4,65,109,136
IMG_5888_JPG.rf.ef72476c169eaddacda15c5ed5ee4f75.jpg,0,122,186,327,292
IMG_1232_jpg.rf.678990b773aab8873be96e70b8aa9cdc.jpg,0,236,167,350,272
z7166657436952_7f840a34d67be32cc4fb6c011a0d9027_jpg.rf.084af72eea14ae624aa358e767b40e9e.jpg,0,82,231,480,495
20251022_151501_jpg.rf.05ac57b6d8e285a458ec6ece29a46be4.jpg,0,134,184,376,566
IMG_2296_jpg.rf.c10a45333ff63363e98c3103df6d3394.jpg,0,79,354,212,489
IMG_2296_jpg.rf.c10a45333ff63363e98c3103df6d3394.jpg,0,203,241,278,312
IMG_2915_jpg.rf.a0e851a7236c884522ed96fe7a24619e.jpg,0,63,83,143,168
IMG_1694_jpg.rf.155b9d9a92e55ee232dfef61e0f12ed8.jpg,0,157,111,248,201
IMG_1694_jpg.rf.155b9d9a92e55ee232dfef61e0f12ed8.jpg,0,249,138,340,251
IMG_2295_jpg.rf.39b66aaaf3b31c221c1cdecad7e92070.jpg,0,161,208,217,269
IMG_2295_jpg.rf.39b66aaaf3b31c221c1cdecad7e92070.jpg,0,220,183,289,243
IMG_2367_jpg.rf.e853baf673e71b31308b92e7127952aa.jpg,0,163,303,242,371
IMG_20251027_171734_jpg.rf.70665efb1c3dbb77d00746c6c9f6159e.jpg,0,256,128,469,268
IMG_20251027_171016_jpg.rf.848627f53970e5bc7bb4dd7315175f52.jpg,0,84,68,209,145
20251029_085804_jpg.rf.5e5d60285e2ad7ced43a1b771cfcbbbb.jpg,0,183,241,339,333
IMG_2216_jpg.rf.91f778ece31a2a30dfc5b3c655ad0c87.jpg,0,159,116,386,465
20251027_165942_jpg.rf.34bffc8fa5538ab0c46b5f1624e9258b.jpg,0,169,124,314,312
20251027_165849_jpg.rf.ce3a0f6b91be6dbe09b045ea1a7df4f9.jpg,0,210,140,369,363
20251022_153030_jpg.rf.740ed768c660ab3ad8ee6a41a591d56f.jpg,0,0,11,159,180
20251022_153030_jpg.rf.740ed768c660ab3ad8ee6a41a591d56f.jpg,0,202,30,347,216
IMG_2278_jpg.rf.8c3a22e1fed5ccbe14c9c4f2e1af5e20.jpg,0,157,44,467,421
IMG_2551_jpg.rf.562d93814c5a8d09e01fe0bb7fd526c0.jpg,0,136,308,267,493
20251029_090423_jpg.rf.185623cba7737e9b1dfb6cc28836b286.jpg,0,167,256,294,331
20251022_152514_jpg.rf.7dcdcbe8c6f60d7d3f1016d333914176.jpg,0,272,90,471,224
IMG_20251028_164428_jpg.rf.8251bd1a680c8780b5fec97ec4c9aebf.jpg,0,206,123,231,151
IMG_20251027_172407_jpg.rf.b292ec788e047fd6489161660cf5199b.jpg,0,106,154,179,207
20251029_123837_jpg.rf.7d64f1d0ebe3cb23563a45a908dabdd4.jpg,0,135,176,341,283
IMG_5883_JPG.rf.c56a4860159e28a260d32d745ef3e1c3.jpg,0,103,149,339,313
20251022_152948_jpg.rf.1822b489635445c1fddeaae7bf2fd4ae.jpg,0,160,50,420,395
IMG_20251024_162340_jpg.rf.e4de878fd7ee660a2f211d2488bb7b25.jpg,0,49,153,233,386
IMG_2440_jpg.rf.84fa06f62ea764be52e938c888f83969.jpg,0,81,286,246,435
20251029_125224_jpg.rf.66693115d54dd1f4b37980b0a72b2a08.jpg,0,130,187,221,259
IMG_2593_jpg.rf.23af916fcce14db3454384172711fb8f.jpg,0,359,266,480,442
IMG_2593_jpg.rf.23af916fcce14db3454384172711fb8f.jpg,0,219,276,336,433
IMG_20251027_165547_jpg.rf.04bfa100e802b9cbe7c3b0b119f054e9.jpg,0,218,108,367,232
IMG_2936_jpg.rf.ef31e4369b7e462ac0132c3e9faa51b7.jpg,0,25,53,105,132
Screenshot-2025-10-24-145743_png.rf.e98bb3b27b0cb77cd4942810d7c06ac8.jpg,0,98,14,601,551
Screenshot-2025-10-24-143449_png.rf.6d8d022a9a06046ff7444c38cc676485.jpg,0,45,30,515,474
IMG_2238_jpg.rf.e8a1c85b8c2ee26024046f5df19cba9b.jpg,0,160,191,397,448
20251027_170122_jpg.rf.7cb2e6c8a3af3ad2234629b8095f3490.jpg,0,157,110,303,226
z7166656784927_4ead011de5252546f1b51d9c0e6f94f7_jpg.rf.34f31332e828b3ecef91505aad59d74e.jpg,0,13,205,480,538
IMG_5836_JPG.rf.58c7fe56f427364648122b532f927cae.jpg,0,122,248,188,302
20251027_171109_jpg.rf.8821e92d16285234b9b2a92d82b6e09f.jpg,0,207,169,380,398
20251029_091248_jpg.rf.529c4ff22ee172c7f8d19dae459ae855.jpg,0,238,276,333,330
IMG_1770_jpg.rf.d60483eeed179147ec8385f3322597d1.jpg,0,170,89,231,137
IMG_20251027_164728_jpg.rf.284bd97bed1aa4abeb0a233819f0a628.jpg,0,69,88,176,204
IMG_2199_jpg.rf.97b5ed0391188004c1306cd7064acdc0.jpg,0,130,247,302,454
IMG_2182_jpg.rf.4e3b86f1446f67c226bd358315f995a1.jpg,0,229,230,381,401
IMG_2846_jpg.rf.cde35c646bd1c0546b0a8795bc5891b1.jpg,0,249,290,465,522
20251029_125229_jpg.rf.d93783adc655c2684b1e28134cd1320f.jpg,0,163,89,448,305
20251029_123247_jpg.rf.0291da7eb5f1de4eca315e14f31e9399.jpg,0,251,180,408,265
20251028_164518_jpg.rf.eb19b578740f403fc6f48c699f02bdaa.jpg,0,173,179,243,226
20251029_124416_jpg.rf.362cb18072a1639fe4e02782b4366324.jpg,0,140,134,289,235
IMG_2437_jpg.rf.a3863ce40a493244d1554603da97556b.jpg,0,279,326,408,454
IMG_2208_jpg.rf.e081f1a4d58646b7c88fd14a2014abf3.jpg,0,259,334,366,441
IMG_20251027_171029_jpg.rf.65afa739203d28808f00a64a9cac9f53.jpg,0,131,116,290,248
20251027_165747_jpg.rf.fd0e3ba804e3f1f0f9366483e7f8c470.jpg,0,224,83,356,252
IMG_2373_jpg.rf.820b93889f37b4e02cd6250434554fe4.jpg,0,159,140,228,208
IMG_2373_jpg.rf.820b93889f37b4e02cd6250434554fe4.jpg,0,14,342,164,537
IMG_2576_jpg.rf.0ad6e6282c67e6d79d5bd46a1ff86d18.jpg,0,241,147,273,180
IMG_20251027_170413_jpg.rf.7cefeaaa186977828df2e0a36d279831.jpg,0,62,174,228,288
IMG_1768_jpg.rf.180d7804ede8ce30d62b5dca78110cbf.jpg,0,232,186,331,277
IMG_1768_jpg.rf.180d7804ede8ce30d62b5dca78110cbf.jpg,0,119,188,215,290
IMG_1768_jpg.rf.180d7804ede8ce30d62b5dca78110cbf.jpg,0,0,160,78,259
20251029_122415_jpg.rf.c2267409d646f946e8ae538b53d80aa3.jpg,0,101,230,352,411
IMG_2370_jpg.rf.5d457da4a321410333ba4b423a2c5c96.jpg,0,86,205,276,510
IMG_20251024_161751_jpg.rf.a8abf86426ef1f16611b2c510394c631.jpg,0,55,74,272,392
IMG_5804_JPG.rf.44b154a17a4281900d1ed7bfe6abdf25.jpg,0,153,161,273,293
IMG_5804_JPG.rf.44b154a17a4281900d1ed7bfe6abdf25.jpg,0,387,35,451,103
IMG_1693_jpg.rf.49bdbcc68a2b00f9eaddd6e85e6c5c0e.jpg,0,82,217,212,369
IMG_1693_jpg.rf.49bdbcc68a2b00f9eaddd6e85e6c5c0e.jpg,0,161,106,238,190
IMG_1693_jpg.rf.49bdbcc68a2b00f9eaddd6e85e6c5c0e.jpg,0,238,36,283,88
IMG_1693_jpg.rf.49bdbcc68a2b00f9eaddd6e85e6c5c0e.jpg,0,171,47,223,99
IMG_1693_jpg.rf.49bdbcc68a2b00f9eaddd6e85e6c5c0e.jpg,0,246,7,279,44
IMG_1693_jpg.rf.49bdbcc68a2b00f9eaddd6e85e6c5c0e.jpg,0,202,4,236,42
IMG_1225_jpg.rf.9188d2771fb0d5470f9ab7ec0378daed.jpg,0,231,260,349,356
IMG_2223_jpg.rf.0f5276fdf1f7c2c737114d5f96cd4928.jpg,0,178,199,447,467
IMG_2197_jpg.rf.897023f060a0f134fd738bf202c5942a.jpg,0,88,142,333,418
IMG_2300_jpg.rf.5426267e7b209d6949707b95ab9ba3d5.jpg,0,204,262,329,431
IMG_2300_jpg.rf.5426267e7b209d6949707b95ab9ba3d5.jpg,0,45,36,131,110
IMG_1740_jpg.rf.766ddf0e80495ee10d69f2928c81da62.jpg,0,200,211,310,310
IMG_5843_JPG.rf.db5d4482f34005d12aff8e2ddc330478.jpg,0,290,189,399,262
IMG_2418_jpg.rf.065e84cbde9a1ca47ee9d28f39a379f6.jpg,0,132,171,181,215
IMG_2718_jpg.rf.62804b16408281311d416883f171f184.jpg,0,204,333,304,431
20251027_163034_jpg.rf.3b0e9727b8ac26be4a7f37b3e9ad669d.jpg,0,27,120,260,323
IMG_20251027_165128_jpg.rf.11641158e084f0b11a6d18371a7960d0.jpg,0,265,76,480,207
IMG_20251027_170653_jpg.rf.099f26391ddb6d988de3a65a965bd45f.jpg,0,215,101,413,255
IMG_5924_JPG.rf.27243684ff88c4be15670a0dcbd2ea0f.jpg,0,125,293,224,392
IMG_20251027_165121_jpg.rf.65ab2c0ecd906345d40d9efc158843e5.jpg,0,56,51,194,134
IMG_20251024_161933_jpg.rf.03305e34d2371f54c402f8628674d1aa.jpg,0,0,16,250,376
IMG_2390_jpg.rf.e2cf5efa3a98312ac4cbaf56ed235a3e.jpg,0,108,328,288,478
IMG_2390_jpg.rf.e2cf5efa3a98312ac4cbaf56ed235a3e.jpg,0,63,234,194,327
IMG_20251024_165155_jpg.rf.5a71514b6984782ae5f06d1db89532ee.jpg,0,22,104,243,364
IMG_2234_jpg.rf.cd93ffb674b0635c9ab4c3b00c290740.jpg,0,58,339,252,545
IMG_2906_jpg.rf.9232a5e963237d8bcc8fab957a37c346.jpg,0,107,133,222,234
IMG_1678_jpg.rf.55a2bb6b8c88f69087bba4a771b2c7cd.jpg,0,270,214,405,376
20251029_122349_jpg.rf.cead1f668558a3b915da382d85d2e8b7.jpg,0,188,311,245,365
IMG_5884_JPG.rf.3509841ef951d3b2a983ad1efaf11452.jpg,0,0,141,466,446
20251027_162509_jpg.rf.593da21c726fc9a6c2e64dd4cfc78e3a.jpg,0,112,222,326,373
IMG_1731_jpg.rf.069c17f51eb6b7440bb6ed0f276c50d2.jpg,0,71,89,408,362
571712246_1549843842855248_1554559072944946893_n_jpg.rf.10ed14077f7014d02e616f5ad8f7326c.jpg,0,82,66,562,454
IMG_20251024_170613_jpg.rf.caf3b8ff91decfaa1db34d27af7267d8.jpg,0,77,183,244,379
IMG_1307_jpg.rf.8134f7b892e44c15e7fb6c103260b412.jpg,0,43,161,180,281
IMG_20251024_163754_jpg.rf.a6bca71e39c8a571e862fd46e117d35e.jpg,0,0,160,268,537
20251022_152509_jpg.rf.b4aa414394082f7728699b54ee367d40.jpg,0,310,68,448,183
20251022_152844_jpg.rf.abba45fdd1af67b07fc4934a5383642f.jpg,0,228,111,480,321
20251023_152954_jpg.rf.821bb0365b7781d92da5f647d03b3d3e.jpg,0,49,68,245,249
IMG_5878_JPG.rf.0f79f9ea0cd758462aa1793e1b00d2b1.jpg,0,153,158,382,293
20251022_151833-0-_jpg.rf.1dab3b998c66c0e1d751108a94783a73.jpg,0,125,99,416,440
IMG_20251027_170613_jpg.rf.25c85b6e9c463f9751e3a7c5a6c092e6.jpg,0,189,103,411,284
IMG_5860_JPG.rf.4c01c07a2dd04dc6e11362351a954904.jpg,0,113,219,206,298
z7166662850805_74611451dfd06ef74f5438a2f1797c9c_jpg.rf.72578775e22644a1eb855d349240c799.jpg,0,164,147,437,373
20251029_125628_jpg.rf.a69c97015501e145c95f0c09e2143578.jpg,0,177,29,613,291
20251022_151447_jpg.rf.e1675ed9feaf32a2e14f405c8cb66824.jpg,0,232,70,412,255
20251029_124708_jpg.rf.ec5c30e88dc0a425158500092c3b7453.jpg,0,203,98,444,251
20251027_163545_jpg.rf.d056ddb65eb8739f2fd250015a430297.jpg,0,103,97,377,362
571143365_24817686874539037_3795297493492895281_n_jpg.rf.7e32badf3b1148e724e5a755bb5dbbab.jpg,0,69,87,521,411
IMG_20251027_171119_jpg.rf.0caa6d6ef1e8e9b77235791b4b0a3c4e.jpg,0,81,80,179,162
IMG_20251027_171119_jpg.rf.0caa6d6ef1e8e9b77235791b4b0a3c4e.jpg,0,295,119,493,265
IMG_5838_JPG.rf.3deaf17ef2b67b7d1f56d57a18213cd0.jpg,0,148,239,281,330
IMG_2351_jpg.rf.326d6d96d6106123ec1a7236edb08b44.jpg,0,14,259,237,496
20251029_125001_jpg.rf.7e3566bc78f723eaad6441fd2e2f9fb7.jpg,0,0,105,425,364
IMG_5848_JPG.rf.3638a49326105759a05495ef13b26f9e.jpg,0,261,106,440,252
IMG_20251024_165035_jpg.rf.e76311c7e8d162a04b4cd62826ccbe36.jpg,0,36,0,185,142
20251028_171356_jpg.rf.739adce0021cf30e3e2750478aa4f878.jpg,0,122,210,290,325
IMG_2694_jpg.rf.d2c9bc384e527bffb86fabccc3862295.jpg,0,183,128,234,178
IMG_2196_jpg.rf.427780c9855d2757138f61d4e4ea38cd.jpg,0,177,222,409,502
IMG_2461_jpg.rf.2c60225caee9d28693f314e7b744ff4c.jpg,0,188,197,270,298
IMG_2268_jpg.rf.c9716191e24cf31d9b56369531a3ddd9.jpg,0,209,234,463,526
20251029_125202_jpg.rf.b11a4623deb5dd1d05030f83247e0a99.jpg,0,169,178,394,325
IMG_20251028_165332_jpg.rf.da6d81a01389e457c4e147c9c1512ab7.jpg,0,130,133,258,205
IMG_2599_jpg.rf.0158276e8befd51a02035792fc048132.jpg,0,262,229,323,297
IMG_1729_jpg.rf.c0c0da81f468695ad65cedf1daf96471.jpg,0,198,42,461,236
20251028_164240_jpg.rf.e772a970616c7e9989ee65edc901d4cc.jpg,0,241,127,567,324
20251022_151329_jpg.rf.2e175e2208ed736a568fc24fe229a12f.jpg,0,213,91,393,328
20251029_124045_jpg.rf.e79e9f00f6a1d5035ab19bc422a4b962.jpg,0,148,249,309,359
IMG_20251027_170522_jpg.rf.df6a5d2c5119fc8cc127113f24cc7fc5.jpg,0,0,111,96,192
IMG_5914_JPG.rf.61e543c0a709781dcc86c0f8b03851ea.jpg,0,198,173,321,255
IMG_20251024_160553_jpg.rf.068c5b3f842a18fe3c17d2e75124b7a0.jpg,0,33,136,225,405
IMG_20251024_161612_jpg.rf.ec705f22fcfba2c10c61c60cf386d988.jpg,0,49,162,229,404
z7166662682182_3232b54ef0be069f143793c8242ffe14_jpg.rf.afd2db4582df1201e60c0cc4f5dc8ddd.jpg,0,105,325,324,507
IMG_2955_jpg.rf.3438744c6d5942efba99e857433f6f24.jpg,0,179,13,247,89
20251028_161652_jpg.rf.22e4b45302c50f82aeaaea92cd7e03c6.jpg,0,34,64,444,465
Screenshot-2025-10-24-144223_png.rf.bdc70458c2964a1980fc87de28d1f628.jpg,0,21,27,526,416
IMG_3157_jpg.rf.813367c3d7ceb6d46ce634be892aa148.jpg,0,34,310,153,376
z7166657959922_bd98d0afde674e8326033585d436eda8_jpg.rf.9a9d3d1bd571fb8789679b557eccbdef.jpg,0,173,194,490,410
z7166657959922_bd98d0afde674e8326033585d436eda8_jpg.rf.9a9d3d1bd571fb8789679b557eccbdef.jpg,0,478,208,639,386
IMG_20251027_165716_jpg.rf.0a8840f4b48556f660d48ab65c1d1604.jpg,0,4,94,95,174
20251029_124057_jpg.rf.92e4fc90833b6dd9fd7a6df1fa59eeff.jpg,0,43,46,249,243
IMG_2430_jpg.rf.e84e5238463b2c57a59bdf9ad468e307.jpg,0,179,236,245,298
IMG_2544_jpg.rf.8e88fb7f84bd5b3e427fd7b131c5f616.jpg,0,194,110,238,160
IMG_2192_jpg.rf.620323ecfc2eb3394602b454abdd5697.jpg,0,174,96,447,464
IMG_1683_jpg.rf.304c3d708d638442f74fd2057624ead6.jpg,0,258,187,330,277
Screenshot-2025-10-24-144510_png.rf.88d9e342dcb39fb75014cdb15e347b5d.jpg,0,101,42,568,400
20251029_124749_jpg.rf.09e2692a91368e7401c9835604025636.jpg,0,148,178,300,267
z7166666131978_410260abe8ea9c928126fe19b4083399_jpg.rf.17f030c26c73c3a91504633ffb986ec1.jpg,0,0,120,441,475
z7166658073500_59049addec7843a4a8ad526e0039f5c4_jpg.rf.606167d79f4042d12b93add399783788.jpg,0,68,165,391,414
IMG_2572_jpg.rf.f7d7fac50b4ab962d63e889eecd7c6a0.jpg,0,127,318,184,378
IMG_2572_jpg.rf.f7d7fac50b4ab962d63e889eecd7c6a0.jpg,0,271,272,311,306
IMG_20251028_165209_jpg.rf.813c2974fbbe6cfc16aba90712393090.jpg,0,207,136,300,192
IMG_20251028_165209_jpg.rf.813c2974fbbe6cfc16aba90712393090.jpg,0,86,129,188,192
IMG_0967_jpg.rf.20f164e55ef29267993c24e073b214e6.jpg,0,39,236,396,439
20251027_162751_jpg.rf.c67b088906f64ed2bcf5426c0c9c5eb8.jpg,0,153,43,462,485
IMG_20251024_162401_jpg.rf.b79ee7ed4be3c5c2e8ebfefa114c8761.jpg,0,43,139,232,387
IMG_2407_jpg.rf.c82d0ac2aac2a3447b6a78d4de5fce57.jpg,0,158,356,270,447
IMG_2407_jpg.rf.c82d0ac2aac2a3447b6a78d4de5fce57.jpg,0,323,271,388,324
20251029_122046_jpg.rf.3f6fb594ce90ed071a9b77f7661c4ab0.jpg,0,103,280,229,368
20251027_170926_jpg.rf.749b2ea220ee482d62836c0c3c45dd73.jpg,0,180,143,261,234
IMG_2262_jpg.rf.23cb5b778d61ac5ffdebfb93cf053f78.jpg,0,0,198,325,559
IMG_1811_jpg.rf.5255cf645e65314a6295c993c6133dbf.jpg,0,124,142,265,224
20251029_124835_jpg.rf.f8cd4020615c6a58306a97e858b4dbcd.jpg,0,70,200,197,264
Screenshot-2025-10-24-145604_png.rf.1f1c9c2cc5c3bc43a611b15cb0e6ebea.jpg,0,103,5,528,439
IMG_0860_jpg.rf.2fbeb0e1de6c687404261761aac3c4a9.jpg,0,196,193,361,371
IMG_5818_JPG.rf.2cee226b489fc782c8437f9718798338.jpg,0,209,242,304,330
z7166661621747_c492e4131bb446a8fdb137ef4b4d1fa8_jpg.rf.bcafc42c20c726c9ea33fa31de9eb329.jpg,0,45,191,460,524
Screenshot-2025-10-24-145311_png.rf.18145b1306ffddd42faa45cbf956760e.jpg,0,136,53,513,421
IMG_1356_jpg.rf.b86253e5c82a85b7568f9f6a0f6c4a3f.jpg,0,259,232,357,317
20251022_152845_jpg.rf.533fc489a803cf0505d569fdc18b9fff.jpg,0,151,140,449,391
IMG_2943_jpg.rf.e20337e50345fc657ecd9c6ac7b65836.jpg,0,169,88,249,166
20251029_091104_jpg.rf.8ec6132b3de26d744a93084a3106476d.jpg,0,10,97,478,514
20251027_165626_jpg.rf.6587616527497a3f9e57399e9f99ff47.jpg,0,191,123,403,277
IMG_2510_jpg.rf.880f0dc5b761c6ac6eebfb02b34e0b79.jpg,0,147,297,279,430
20251027_170641_jpg.rf.cb342dcded32f409672438c147a61683.jpg,0,229,165,400,474
20251028_162756_jpg.rf.f814c8dff32096d2e818f1a34246ea4f.jpg,0,263,194,411,284
IMG_1776_jpg.rf.52e35d633074ba1018ceae38c7470baa.jpg,0,163,29,246,96
IMG_2737_jpg.rf.5ff74895277f212c237ca4a986f946b9.jpg,0,110,299,205,395
z7166662670593_85f19a4c89f3ee9a3230a35bca0a25b1_jpg.rf.0f974a90782023edf123921864466996.jpg,0,86,251,385,537
20251027_164622_jpg.rf.795a7911393e3b90a5bd8f05059d4fbe.jpg,0,51,97,221,295
IMG_20251024_165427_jpg.rf.9693c8e62807a188871b92031f897692.jpg,0,77,242,204,397
20251023_152940_jpg.rf.26f4558d8145e78d1edd69afa633be2a.jpg,0,41,97,232,265
20251027_170105-1-_jpg.rf.82bbccda1bb3ff96d13bebb2308343d9.jpg,0,137,68,541,351
